amount_tsh,gps_height,longitude,latitude,basin,population,public_meeting,scheme_management,permit,construction_year,extraction_type,extraction_type_class,management_group,payment_type,water_quality,quality_group,quantity,source,source_class,waterpoint_type
0.0,0,36.52639035,-6.57612953,Wami / Ruvu,0,True,VWC,True,0,other,other,user-group,never pay,salty,salty,enough,shallow well,groundwater,other
5.0,1108,37.27321528,-3.2767056,Pangani,40,True,Water Board,True,2007,gravity,gravity,user-group,per bucket,soft,good,enough,river,surface,communal standpipe
0.0,0,31.8459132,-1.11247122,Lake Victoria,0,True,VWC,True,0,gravity,gravity,user-group,never pay,unknown,unknown,dry,rainwater harvesting,surface,communal standpipe
0.0,0,31.83720032,-1.31437184,Lake Victoria,0,True,VWC,False,0,gravity,gravity,user-group,never pay,soft,good,dry,rainwater harvesting,surface,communal standpipe
20.0,1055,37.83650236,-4.14113707,Pangani,250,True,Water authority,True,2007,gravity,gravity,user-group,per bucket,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,38.77466487,-4.75662127,Pangani,50,True,Private operator,True,2010,gravity,gravity,commercial,never pay,salty,salty,enough,other,unknown,communal standpipe
50.0,968,37.66432883,-3.97038209,Pangani,140,True,Water authority,True,2007,submersible,submersible,user-group,per bucket,salty,salty,insufficient,machine dbh,groundwater,communal standpipe
0.0,-28,39.63058428,-10.0306086,Ruvuma / Southern Coast,600,True,,True,1990,other,other,user-group,unknown,salty,salty,enough,shallow well,groundwater,other
0.0,49,39.16326016,-6.85322823,Wami / Ruvu,120,,WUG,False,2000,submersible,submersible,user-group,unknown,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,0,33.83742975,-9.25136403,Lake Nyasa,0,True,VWC,,0,gravity,gravity,user-group,unknown,soft,good,enough,spring,groundwater,communal standpipe
0.0,1330,35.2789677,-9.83256051,Lake Nyasa,0,True,VWC,True,1994,gravity,gravity,user-group,on failure,soft,good,dry,river,surface,communal standpipe multiple
3000.0,375,38.29373062,-4.94351445,Pangani,400,True,VWC,False,2000,other,other,user-group,annually,soft,good,enough,shallow well,groundwater,other
0.0,1873,31.66856651,-8.08079413,Lake Rukwa,0,True,VWC,True,1986,gravity,gravity,user-group,never pay,soft,good,dry,river,surface,communal standpipe
0.0,0,30.675379,-2.53860116,Lake Victoria,0,True,VWC,False,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,35.87234661,-6.41710258,Rufiji,0,True,VWC,True,0,mono,motorpump,user-group,unknown,soft,good,dry,machine dbh,groundwater,communal standpipe multiple
6000.0,1254,35.02927496,-10.98887159,Ruvuma / Southern Coast,500,False,VWC,True,2009,gravity,gravity,parastatal,monthly,soft,good,enough,spring,groundwater,communal standpipe
1500.0,226,36.68985041,-8.14488292,Rufiji,250,True,,True,1980,swn 80,handpump,unknown,monthly,soft,good,insufficient,shallow well,groundwater,hand pump
1000.0,931,35.38750678,-10.70761051,Ruvuma / Southern Coast,0,True,VWC,True,1977,gravity,gravity,user-group,monthly,soft,good,dry,river,surface,communal standpipe
0.0,1486,36.63121893,-3.323179,Pangani,150,True,VWC,True,2002,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,33.58962496,-9.20879317,Lake Nyasa,0,True,VWC,,0,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
25.0,703,37.42790409,-3.47416825,Pangani,60,True,Water Board,True,2008,submersible,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,0,31.76804788,-3.02807059,Lake Victoria,0,True,VWC,True,0,nira/tanira,handpump,user-group,per bucket,soft,good,enough,shallow well,groundwater,hand pump
0.0,1769,35.23317169,-8.22625512,Rufiji,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,seasonal,shallow well,groundwater,hand pump
0.0,707,37.58044016,-3.47964807,Pangani,543,True,Private operator,True,2010,windmill,wind-powered,other,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,142,39.77880411,-10.85616642,Ruvuma / Southern Coast,1,True,Water Board,True,1982,submersible,submersible,user-group,never pay,soft,good,dry,machine dbh,groundwater,communal standpipe multiple
250.0,1332,30.09917398,-4.59734594,Lake Tanganyika,540,True,Water authority,False,1989,gravity,gravity,user-group,monthly,soft,good,insufficient,river,surface,communal standpipe multiple
0.0,389,38.36424133,-5.67804601,Pangani,250,True,VWC,False,1979,nira/tanira,handpump,user-group,never pay,salty,salty,insufficient,shallow well,groundwater,hand pump
0.0,0,32.44144516,-2.32268246,Lake Victoria,0,True,VWC,False,0,swn 80,handpump,user-group,never pay,soft,good,dry,shallow well,groundwater,hand pump
2000.0,1545,31.31736652,-7.48986416,Lake Rukwa,650,True,VWC,False,2009,afridev,handpump,user-group,annually,salty,salty,enough,machine dbh,groundwater,hand pump
200.0,1062,35.77025785,-10.57417468,Lake Nyasa,250,True,WUG,False,1987,swn 80,handpump,user-group,on failure,soft,good,insufficient,shallow well,groundwater,hand pump
300.0,311,36.99503324,-7.598214200000001,Rufiji,80,True,VWC,True,2011,gravity,gravity,user-group,on failure,soft,good,enough,river,surface,communal standpipe
0.0,1196,35.8837061,-2.13414545,Internal,430,True,VWC,True,2007,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,1136,37.09858046,-3.22607324,Pangani,1,True,Water Board,True,2002,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,1325,36.9139583,-3.31376216,Pangani,120,True,VWC,True,2002,gravity,gravity,user-group,unknown,soft,good,insufficient,river,surface,communal standpipe
0.0,0,35.76864919,-6.65872481,Rufiji,0,True,VWC,True,0,mono,motorpump,user-group,unknown,soft,good,dry,machine dbh,groundwater,communal standpipe multiple
0.0,817,35.96321125,-10.82880134,Ruvuma / Southern Coast,420,True,WUG,False,2000,swn 80,handpump,user-group,on failure,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,33.36268739,-3.93578621,Internal,0,True,Water authority,True,0,submersible,submersible,user-group,per bucket,soft,good,insufficient,shallow well,groundwater,communal standpipe multiple
0.0,0,35.5400787,-6.20271675,Internal,0,True,VWC,True,0,other,other,user-group,never pay,soft,good,enough,shallow well,groundwater,other
0.0,1242,37.0242586,-3.24253086,Pangani,1,True,Water Board,True,2001,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,1705,35.20135222,-8.25152752,Rufiji,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
150.0,899,29.78598323,-4.95811651,Lake Tanganyika,420,True,WUG,True,1984,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe multiple
0.0,0,33.29905363,-3.06409508,Lake Victoria,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,1383,30.8571866,-2.99124792,Lake Tanganyika,250,True,VWC,False,2007,gravity,gravity,user-group,unknown,soft,good,enough,spring,groundwater,communal standpipe
20.0,1013,37.85450184,-4.12737723,Pangani,230,True,Water authority,True,2011,gravity,gravity,user-group,per bucket,soft,good,insufficient,spring,groundwater,communal standpipe multiple
0.0,1856,35.76722403,-8.09579624,Rufiji,300,True,VWC,True,2009,india mark ii,handpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,hand pump
0.0,1064,37.65212539,-3.26946136,Pangani,1,True,Company,True,1980,gravity,gravity,commercial,monthly,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,0,30.66590077,-1.28229634,Lake Victoria,0,True,WUG,True,0,gravity,gravity,user-group,never pay,soft,good,dry,spring,groundwater,communal standpipe
0.0,0,31.54967263,-3.36312854,Lake Tanganyika,0,True,WUG,True,0,gravity,gravity,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,1413,38.50313083,-4.7715835,Pangani,1,True,VWC,True,1972,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
10.0,775,37.45602814,-3.39026668,Pangani,15,True,WUA,True,2001,gravity,gravity,user-group,per bucket,soft,good,enough,spring,groundwater,communal standpipe
0.0,0,33.63414528,-2.79458638,Lake Victoria,0,True,,True,0,india mark ii,handpump,user-group,on failure,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,33.37890972,-2.97337785,Lake Victoria,0,True,VWC,True,0,other,other,user-group,never pay,unknown,unknown,dry,shallow well,groundwater,other
50.0,1032,35.45678792,-10.61635312,Lake Nyasa,0,True,VWC,True,1994,other,other,user-group,per bucket,soft,good,dry,shallow well,groundwater,other
250.0,1257,29.9017787,-4.54070514,Lake Tanganyika,340,True,Water authority,True,1999,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe multiple
1000.0,1647,34.74389381,-9.86004575,Lake Nyasa,50,True,VWC,False,1978,gravity,gravity,user-group,annually,soft,good,enough,spring,groundwater,communal standpipe
0.0,284,37.04299916,-7.69292413,Rufiji,567,True,VWC,True,2007,nira/tanira,handpump,other,never pay,soft,good,enough,shallow well,groundwater,hand pump
30.0,50,38.50203479,-7.13478968,Wami / Ruvu,1,True,VWC,False,1974,gravity,gravity,user-group,per bucket,soft,good,enough,river,surface,communal standpipe
0.0,289,36.67798037,-8.31689074,Rufiji,630,True,,True,2010,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
500.0,1273,34.998403100000004,-10.94352774,Lake Nyasa,50,,Water Board,True,2000,gravity,gravity,user-group,monthly,soft,good,enough,spring,groundwater,communal standpipe
0.0,995,36.79238115,-3.47970497,Pangani,300,True,VWC,True,1978,gravity,gravity,user-group,unknown,soft,good,insufficient,spring,groundwater,communal standpipe
0.0,1325,36.70002704,-3.392519,Pangani,1,False,Water Board,,2000,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,other
0.0,0,31.47928175,-1.16969247,Lake Victoria,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,1290,37.64988903,-3.65222264,Pangani,200,True,Water Board,False,1973,gravity,gravity,user-group,never pay,soft,good,insufficient,river,surface,other
0.0,1148,33.233788,-2.07309547,Lake Victoria,250,True,WUG,False,1999,nira/tanira,handpump,user-group,on failure,soft,good,enough,shallow well,groundwater,hand pump
0.0,0,35.55445649,-5.59265732,Internal,0,True,VWC,False,0,mono,motorpump,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe multiple
0.0,-37,40.25536882,-10.57110143,Ruvuma / Southern Coast,200,True,,True,2006,india mark ii,handpump,user-group,unknown,salty,salty,enough,machine dbh,groundwater,hand pump
0.0,320,36.73798666,-8.03917724,Rufiji,500,True,,True,2009,gravity,gravity,user-group,never pay,soft,good,enough,river,surface,communal standpipe
0.0,0,35.31510102,-5.961109099999999,Internal,0,True,VWC,False,0,nira/tanira,handpump,user-group,never pay,salty,salty,enough,shallow well,groundwater,hand pump
0.0,993,30.39011701,-5.10714791,Lake Tanganyika,950,False,VWC,True,1997,gravity,gravity,user-group,unknown,soft,good,insufficient,river,surface,communal standpipe multiple
0.0,1195,32.93829975,-2.0449828,Lake Victoria,450,True,,True,1994,india mark ii,handpump,user-group,never pay,soft,good,seasonal,shallow well,groundwater,hand pump
0.0,0,33.39543625,-2.64201225,Lake Victoria,0,True,VWC,True,0,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,1367,36.20263394,-3.47220034,Internal,1,False,Parastatal,,2010,other,other,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe
0.0,1737,36.58921539,-3.24989696,Pangani,200,True,VWC,True,1970,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,other
0.0,1501,31.94387303,-8.63373908,Lake Rukwa,200,True,VWC,False,1985,india mark ii,handpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,hand pump
0.0,0,33.04057293,-2.45619558,Lake Victoria,0,True,VWC,True,0,swn 80,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,247,38.59876341,-5.29611039,Pangani,60,True,WUA,True,1997,gravity,gravity,user-group,never pay,soft,good,insufficient,river,surface,communal standpipe multiple
1000.0,1614,34.99417011,-8.95072064,Rufiji,80,True,VWC,False,2010,other - rope pump,rope pump,user-group,on failure,soft,good,enough,hand dtw,groundwater,hand pump
1000.0,2149,34.40695278,-9.20324279,Rufiji,75,True,VWC,True,2000,gravity,gravity,user-group,annually,soft,good,enough,spring,groundwater,communal standpipe
0.0,1373,33.93958032,-1.86814234,Lake Victoria,250,False,VWC,False,1999,nira/tanira,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
0.0,1399,34.59230399,-8.90756092,Rufiji,35,True,WUA,True,1978,gravity,gravity,user-group,on failure,soft,good,enough,river,surface,communal standpipe
600.0,812,29.73590984,-4.85628201,Lake Tanganyika,143,True,WUG,True,2009,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe multiple
0.0,0,36.07170726,-6.80752321,Rufiji,0,True,VWC,True,0,submersible,submersible,user-group,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe
0.0,1461,34.58964893,-1.92774322,Lake Victoria,300,,Other,True,1993,nira/tanira,handpump,user-group,unknown,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,267,36.89875453,-7.85221784,Rufiji,1030,True,WUA,True,1998,gravity,gravity,user-group,never pay,soft,good,insufficient,river,surface,communal standpipe
0.0,1589,34.51197366,-1.29146154,Lake Victoria,350,,,True,2008,other,other,user-group,unknown,soft,good,enough,spring,groundwater,improved spring
0.0,0,33.31232108,-2.81409953,Lake Victoria,0,True,VWC,True,0,india mark ii,handpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,hand pump
50.0,27,39.16127924,-6.92146456,Wami / Ruvu,80,,Private operator,False,2010,submersible,submersible,commercial,per bucket,salty abandoned,salty,enough,machine dbh,groundwater,communal standpipe
30.0,195,38.83572808,-5.16423759,Pangani,200,True,VWC,False,2009,gravity,gravity,user-group,per bucket,salty,salty,insufficient,machine dbh,groundwater,communal standpipe
500.0,1582,34.9546954,-8.86811479,Rufiji,250,True,VWC,False,2009,swn 80,handpump,user-group,monthly,soft,good,enough,hand dtw,groundwater,hand pump
0.0,0,31.43089665,-1.29952675,Lake Victoria,0,True,VWC,True,0,india mark ii,handpump,user-group,never pay,soft,good,insufficient,machine dbh,groundwater,hand pump
200.0,1350,34.37935817,-1.9526034,Lake Victoria,265,True,VWC,,1996,other - rope pump,rope pump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,30.6510153,-1.27427639,Lake Victoria,0,True,WUG,True,0,gravity,gravity,user-group,never pay,soft,good,insufficient,spring,groundwater,communal standpipe
500.0,1965,34.71074618,-9.29266031,Rufiji,90,True,VWC,True,2008,gravity,gravity,user-group,monthly,soft,good,enough,river,surface,communal standpipe
3000.0,1493,31.01944073,-7.18286536,Lake Tanganyika,1,True,VWC,False,2002,india mark ii,handpump,user-group,annually,salty,salty,enough,machine dbh,groundwater,hand pump
0.0,1967,35.36372992,-8.39195096,Rufiji,0,True,VWC,False,0,swn 80,handpump,user-group,never pay,soft,good,enough,shallow well,groundwater,hand pump
50.0,1071,34.18362528,-4.35967167,Internal,275,True,WUA,True,2004,submersible,submersible,user-group,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe multiple
0.0,287,35.94435669,-8.51388665,Rufiji,300,True,,True,1980,gravity,gravity,user-group,never pay,soft,good,insufficient,river,surface,communal standpipe
0.0,0,32.59111393,-4.99245296,Lake Tanganyika,0,True,VWC,True,0,other,other,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
4000.0,1933,35.88342653,-8.22007233,Rufiji,120,True,VWC,True,2003,gravity,gravity,user-group,annually,soft,good,enough,river,surface,communal standpipe
0.0,0,30.99071963,-1.6870599999999998,Lake Victoria,0,True,VWC,True,0,gravity,gravity,user-group,never pay,soft,good,enough,spring,groundwater,communal standpipe
0.0,1708,31.43529211,-8.14720144,Lake Tanganyika,500,True,VWC,False,2003,india mark ii,handpump,user-group,never pay,soft,good,enough,machine dbh,groundwater,hand pump
0.0,1317,34.27174284,-1.71787139,Lake Victoria,30,,Other,True,2007,other - rope pump,rope pump,other,unknown,soft,good,enough,shallow well,groundwater,hand pump
0.0,154,37.69410599,-7.42389666,Wami / Ruvu,420,True,VWC,True,1997,other,other,user-group,on failure,unknown,unknown,dry,shallow well,groundwater,other
0.0,0,32.83213116,-3.28582196,Lake Victoria,0,True,WUG,True,0,nira/tanira,handpump,user-group,never pay,soft,good,insufficient,shallow well,groundwater,hand pump
0.0,0,33.71388005,-9.20680628,Lake Nyasa,0,True,VWC,,0,gravity,gravity,user-group,unknown,soft,good,enough,river,surface,communal standpipe
0.0,832,35.2279209,-11.03834868,Ruvuma / Southern Coast,80,,VWC,True,2005,gravity,gravity,user-group,unknown,soft,good,enough,spring,groundwater,communal standpipe
